Date,kpi,ppi,unemployment,oil_price_nok,usd_nok,import,eksport,rente,eur_nok,boligindex,oljepris_USD,import_USD,eksport_USD
1991-08-01,62,NA,6.2,141.1326,6.818,13043897608,16097652536,8,NA,NA,20.7,1913045000,2359152000
1991-09-01,62.4,NA,5.9,143.5189,6.818,13102767422,21438081064,8.19,NA,NA,21.05,1926387000,3153788000
1991-10-01,62.4,NA,6.2,144.2909,6.529,14189958846,17320679636,8.5,NA,NA,22.1,2174232000,2654146000
1991-11-01,62.4,NA,6.5,131.777019,6.5463,15704370764.7,17846863467.6,8.5,NA,NA,20.13,2398815000,2725815000
1991-12-01,62.4,NA,6.7,115.280343,6.5463,14403045300,18978547200,8.5,NA,NA,17.61,2243844000,2955319000
1992-01-01,62.4,NA,6.5,118.81534499999998,6.5463,12370005351,17367500964,9.73,NA,NA,18.15,2070771000,2907424000
1992-02-01,62.6,NA,6.4,114.887565,6.5463,14003413689,16850669124,10,NA,NA,17.55,2211956000,2665097000
1992-03-01,63.1,NA,6.3,118.749882,6.5463,13230592817.2,19239368141.6,10,NA,NA,18.14,2058609000,2992367000
1992-04-01,63.3,NA,6.5,127.60323,6.4905,13871931463.5,18147717091.5,9,NA,NA,19.66,2136633000,2796607000
1992-05-01,63.4,NA,6.5,134.93749499999998,6.4905,13970286639,18929595999,9,NA,NA,20.79,2156271000,2923004000
1992-06-01,63.5,NA,6.6,127.164505,6.2305,13697959856.5,18875150218,9,NA,NA,20.41,2198267000,3030029000
1992-07-01,63.6,NA,6.5,121.65321,5.943,13526380917,18221998704,9,NA,NA,20.47,2276143000,3067650000
1992-08-01,63.4,NA,6.6,118.08741,5.943,13368969323.999998,18021110721,9,NA,NA,19.87,2298140000,3095759000
1992-09-01,63.7,NA,6.6,112.80564,5.546,13344524538,17328454816,10.6,NA,NA,20.34,2406625000,3126958000
1992-10-01,63.8,NA,6.7,111.6041,5.738,12176667180,16572187486.000002,10.87,NA,NA,19.45,2122735000,2888871000
1992-11-01,63.8,NA,6.7,108.10392,5.738,13142468163,17826183325.5,9.15,NA,NA,18.84,2101354000,2849894000
1992-12-01,63.8,NA,6.6,119.296525,6.5225,13081936917.5,17724554580,9,NA,NA,18.29,2006162000,2716830000
1993-01-01,64,NA,6.6,120.470575,6.5225,13224354704,17548137145,9,NA,NA,18.47,1909182000,2532847000
1993-02-01,64.2,NA,6.6,130.80342000000002,6.9135,13806598261.5,18249946192.5,8.52,NA,NA,18.92,1996433000,2636065000
1993-03-01,64.8,NA,6.8,132.97095,7.0355,13698610985,17614373291,7.9,NA,NA,18.9,1947969000,2503877000
1993-04-01,64.9,NA,6.8,131.742425,6.8795,13185634952,21011809188,7.35,NA,NA,19.15,1916040000,3054763000
1993-05-01,64.9,NA,6.6,127.9587,6.8795,13519560255,19610029453,6.75,NA,NA,18.6,2020082000,2931743000
1993-06-01,65,NA,6.6,118.288805,6.7555,13026448251.5,19117700203,6.5,NA,NA,17.51,1928054000,2830432000
1993-07-01,64.9,NA,6.6,121.244875,7.2385,14575689709,18920490756.5,6,NA,NA,16.75,2013628000,2614873000
1993-08-01,64.8,NA,6.8,123.63358,7.2385,14705637746.5,21336716659,5.53,NA,NA,17.08,1971145000,2858714000
1993-09-01,65.1,NA,6.8,126.445935,7.2545,15566793154,17503360165.5,5.5,NA,NA,17.43,2146326000,2414558000
1993-10-01,65.1,NA,6.7,113.3097,7.1715,14728252980,19631601160.5,5.4,NA,NA,15.8,2054142000,2737677000
1993-11-01,65.1,NA,6.4,106.88898,7.3615,15328424483,18499383246.5,4.9,NA,NA,14.52,2082057000,2512660000
1993-12-01,65,NA,6,98.472,7.46,15054451580,17976347080,4.77,NA,NA,13.2,2018473000,2408932000
1994-01-01,64.9,NA,6,106.0812,7.46,14837336850,18143264580,5,NA,NA,14.22,1972962000,2411977000
1994-02-01,65.1,NA,6,99.464175,7.4505,15218696770.5,20016446245.5,4.82,NA,NA,13.35,2041938000,2682910000
1994-03-01,65.4,NA,6,97.90425,7.389,17223795945,19013544747,4.75,NA,NA,13.25,2331067000,2572353000
1994-04-01,65.5,NA,6.1,115.93341,7.389,16296198001.500002,18237189237,4.75,NA,NA,15.69,2232188000,2498815000
1994-05-01,65.5,NA,6.2,121.54905,7.389,14729500065,20282620715,4.75,NA,NA,16.45,2040504000,2811720000
1994-06-01,65.7,NA,6.1,125.1804,7.145,15297859410,21578628790,4.75,NA,NA,17.52,2140851000,3020331000
1994-07-01,65.8,NA,5.9,130.213655,7.0045,19120435812,22315244298,4.75,NA,NA,18.59,2729536000,3186660000
1994-08-01,65.8,NA,5.8,111.47136,6.864,16476167136,18829791552,4.75,NA,NA,16.24,2400730000,2742826000
1994-09-01,66.2,NA,6,118.772325,6.9255,16424612757.000002,21967478235,4.75,NA,NA,17.15,2372272000,3174631000
1994-10-01,66.2,NA,5.9,117.17946000000002,6.9255,16793802588.5,22482282493.5,4.75,NA,NA,16.92,2479547000,3318867000
1994-11-01,66.2,NA,6,111.702635,6.5285,14105568499,20110815752.5,4.75,NA,NA,17.11,2160264000,3079936000
1994-12-01,66.2,NA,6,112.50525,6.8185,17747355444,22920244561.5,4.75,NA,NA,16.5,2603061000,3359658000
1995-01-01,66.6,NA,6,114.5508,6.8185,17049294317.999998,22435883232,4.75,NA,NA,16.8,2520864000,3316906000
1995-02-01,66.8,NA,6,112.65786,6.678,16999162866,22407033978,4.75,NA,NA,16.87,2544577000,3350695000
1995-03-01,67.2,NA,5.8,113.09375,6.4625,17057251750,22317629812.5,4.75,NA,NA,17.5,2640631000,3454012000
1995-04-01,67.2,NA,5.7,123.17525,6.4625,17590739577.5,21804898505,4.75,NA,NA,19.06,2843593000,3525430000
1995-05-01,67.3,NA,5.5,114.38625,6.4625,17924369809.5,22914329669,4.75,NA,NA,17.7,2891416000,3699211000
1995-06-01,67.5,NA,5.4,104.05395,6.3525,17141128620,21264174277.5,4.75,NA,NA,16.38,2698152000,3347185000
1995-07-01,67.4,NA,5.3,101.703525,6.3525,16727807549.5,23117334301.5,4.75,NA,NA,16.01,2710322000,3746695000
1995-08-01,67.3,NA,5.3,99.685625,6.1345,17297946544.5,21482423953.5,4.75,NA,NA,16.25,2820291000,3501909000
1995-09-01,67.7,NA,5.2,103.42592000000002,6.416,17981994880,22843025952,4.75,NA,NA,16.12,2803271000,3562933000
1995-10-01,67.7,NA,5.1,104.77328,6.416,18208475780,22783662036,4.75,NA,NA,16.33,2918170000,3650716000
1995-11-01,67.6,NA,5,106.17624,6.231,17619753867,20938596321,4.75,NA,NA,17.04,2827164000,3359925000
1995-12-01,67.6,NA,5.1,116.972895,6.3815,17469719995.5,22797072773.5,4.75,NA,NA,18.33,2737418000,3569462000
1996-01-01,67.3,NA,4.8,105.42238,6.3815,17726159904,23610166263,4.75,NA,NA,16.52,2805028000,3736072000
1996-02-01,67.4,NA,5,115.74192000000002,6.517,19203246363,25375829430,4.75,NA,NA,17.76,2945487000,3898003000
1996-03-01,67.7,NA,5,124.94217,6.437,18201557302,25939352699.000008,4.56,NA,NA,19.41,2828323000,4029233999.999999
1996-04-01,67.9,NA,5,122.26056,6.428,18232263496,26107945516,4.5,NA,NA,19.02,2835242000,4061171000
1996-05-01,68,NA,4.8,114.4184,6.428,17490000320,24903907340,4.5,NA,NA,17.8,2663824000,3795834000
1996-06-01,68.1,NA,4.7,121.55348,6.428,20283016572,26581458474.000008,4.5,NA,NA,18.91,3090689000,4049417000
1996-07-01,68.3,NA,4.7,122.80275,6.4975,19056212367.5,25297308022.5,4.5,NA,NA,18.9,2933344000,3895506000
1996-08-01,68.3,NA,4.8,132.25431,6.3645,18949834141.5,28537246932,4.5,NA,NA,20.78,2977733000,4483919000
1996-09-01,68.6,NA,4.7,147.720045,6.3645,19333937587.5,27605081475,4.5,NA,NA,23.21,3015803000,4308442000
1996-10-01,68.9,NA,4.6,147.162305,6.4915,20435254983,27894098838.5,4.5,NA,NA,22.67,3149600000,4298305000
1996-11-01,68.8,NA,4.6,145.625535,6.3955,19111455203,29894229830,4.07,NA,NA,22.77,2987192000,4673348000
1996-12-01,68.8,NA,4.6,152.27685499999998,6.3955,20872033136.5,27042496600,4,NA,NA,23.81,3260582000,4221386000
1997-01-01,69.3,NA,4.6,144.02666,6.3955,21052440720,30093477997.5,3.43,NA,NA,22.52,3267560000,4670800000
1997-02-01,69.6,NA,4,120.555175,6.3955,19263338467.5,26842278494.999992,3.25,NA,NA,18.85,2959690000,4119709000.000001
1997-03-01,69.7,NA,4,123.94479,6.3955,20116085174,28080510904,3.25,NA,NA,19.38,2981796000,4161004000
1997-04-01,69.7,NA,4.1,122.17644,6.597,19769638914,25450368390,3.25,NA,NA,18.52,2998078000,3860550000
1997-05-01,69.8,NA,4.2,127.9818,6.597,19434622520,29222146604.000004,3.25,NA,NA,19.4,2733597000,4112999000.000001
1997-06-01,70,NA,4.1,122.11047000000002,6.597,21510478794,27001072341,3.25,NA,NA,18.51,3033992000,3807332000
1997-07-01,69.9,NA,4,138.81126,7.329,21550118310,29091879180,3.38,NA,NA,18.94,2940932000,3971558000
1997-08-01,69.8,NA,3.8,141.46267500000002,7.6425,20905019370,29303668320,3.5,NA,NA,18.51,2735441000,3834149000
1997-09-01,70.2,NA,3.7,149.2301,7.499,22666867348,30635072279,3.5,NA,NA,19.9,3023881000,4089674999.999999
1997-10-01,70.3,NA,3.5,141.26112,7.056,21328785072,27554837184,3.5,NA,NA,20.02,3024402000,3906138000
1997-11-01,70.4,NA,3.5,133.64064000000002,7.056,21061475382.5,29304230882.5,3.5,NA,NA,18.94,2999772000,4174629000.000001
1997-12-01,70.4,NA,3.4,119.38178,7.2265,21070934755.5,27634829744,3.5,NA,NA,16.52,2916077000,3821941000
1998-01-01,70.7,NA,3.3,115.33494,7.2265,24545622008.6,28564223807,3.5,NA,NA,15.96,3354634000,3903322000
1998-02-01,71,NA,3.2,102.399505,7.2265,24239607036,26740041506,3.5,NA,NA,14.17,3185241000,3510049000
1998-03-01,71.4,NA,3.3,103.04989,7.2265,22397026366.5,27420285150.5,3.6,NA,NA,14.26,2966179000,3630620000
1998-04-01,71.4,NA,3.4,110.39487,7.6345,24818996050,26357553931.5,3.75,NA,NA,14.46,3249324000,3451722000
1998-05-01,71.3,NA,3.3,109.707765,7.6345,23112888997,25831632310,3.88,NA,NA,14.37,3102711000,3469651000
1998-06-01,71.5,NA,3.3,102.14961,7.6345,20883372930,25636780308,4.27,NA,NA,13.38,2764563000,3392958000
1998-07-01,71.5,NA,3.2,100.37412,7.668,22236003792,24299079192,4.93,NA,NA,13.09,2900425000,3170640000
1998-08-01,71.3,NA,3,96.31008,7.668,24093652615,22938836791,6.07,NA,NA,12.56,3191853000,3038887000
1998-09-01,71.9,NA,2.8,115.96466,7.8995,25850734574,26711590486,8,NA,NA,14.68,3273925000,3385207000
1998-10-01,71.9,NA,2.7,97.95359,7.4095,23883693386,24514123284,8,NA,NA,13.22,3224874000,3308584000
1998-11-01,72,NA,2.9,77.50337,7.4095,22719381828,23381471058,8,NA,NA,10.46,3085992000,3176916000
1998-12-01,72.1,NA,2.8,78.843375,7.4875,23523471262.5,22003763337.5,8,NA,NA,10.53,3141924000,2937068000
1999-01-01,72.4,NA,2.7,84.983125,7.4875,21886958800,22715807200,7.95,8.6512,NA,11.35,2878994000,2987095000
1999-02-01,72.5,NA,2.7,81.945984,7.5318,21289197585,23258401758.6,7.5,8.6497,NA,10.88,2824917000,3083002000
1999-03-01,73,NA,2.9,119.960136,7.8714,23000466942,25910515650.6,7.04,8.5064,NA,15.24,2922567000,3291724000
1999-04-01,73.2,NA,2.9,130.429098,7.8714,21098606491.3,25257365880.5,6.87,8.3142,NA,16.57,2710155000,3245504000
1999-05-01,73.1,NA,2.9,119.64528,7.8714,20955204480.8,26974059402.4,6.5,8.2371,NA,15.2,2690444000,3465098000
1999-06-01,73.2,NA,2.8,138.204679,7.8929,21281531555.2,29931179128.5,6.27,8.1671,NA,17.51,2696402000,3790983000
1999-07-01,73,NA,2.9,152.587175,7.8775,21976554970,28650845620,6,8.1811,NA,19.37,2790121000,3638502000
1999-08-01,72.7,NA,3.1,168.027075,7.8775,22206553875.2,33057598742.400005,6,8.2602,NA,21.33,2849926000,4243306999.999999
1999-09-01,73.4,NA,3.4,183.909852,7.7994,23467926636,32981603558.399994,5.86,8.227,NA,23.58,3010390000,4233363000
1999-10-01,73.7,NA,3.4,166.739706,7.6874,21571182645.6,32940001631.6,5.5,8.2885,NA,21.69,2807133000,4284205000
1999-11-01,74,NA,3.4,184.578756,7.8079,22197469305,36230436201.2,5.5,8.1907,NA,23.64,2841973000,4640632000
1999-12-01,74.1,NA,3.4,202.222548,8.0631,24747032690.1,36202867466.4,5.5,8.0968,NA,25.08,3069276000,4487678000
2000-01-01,74.5,41.18457300275482,3.4,209.398707,8.0631,22903635076,39567195160.5,5.5,8.1215,NA,25.97,2847966000,4918268000
2000-02-01,74.8,42.69972451790634,3.4,233.543069,8.3141,25869829310.1,39330008017.9,5.5,8.0991,NA,28.09,3109610000,4734889000
2000-03-01,74.9,43.112947658402206,3.3,207.099493,8.3609000000000009,24969384722.300003,38277496139.50001,5.5,8.111,NA,24.77,2987900000,4579458000
2000-04-01,75.1,40.909090909090914,3.2,199.741901,8.3609000000000009,26565830591,39100199584,5.63,8.1538,NA,23.89,3135020000,4615758000
2000-05-01,75.2,44.21487603305786,3,236.697079,8.3609000000000009,24818418589.1,43085846394.5,5.75,8.2015,NA,28.31,2767349000,4807510000
2000-06-01,75.6,44.62809917355372,3,255.59271300000003,8.3609000000000009,23523993302.4,43298857202.399994,6.05,8.2425,NA,30.57,2635346000,4848107000
2000-07-01,75.3,44.35261707988982,3.1,225.159037,8.3609000000000009,24963823809,43975800519.3,6.25,8.1763,NA,26.93,2914658000,5135713000
2000-08-01,75.3,45.3168044077135,3.3,280.71565599999997,8.8498,25681916054.6,49707282296.2,6.6,8.0959,NA,31.72,2902993000,5620254000
2000-09-01,76,47.93388429752066,3.3,270.595088,9.0682,26504498687.199997,46854092647.399994,6.83,8.0266,NA,29.84,2923958000,5171164000
2000-10-01,76,47.79614325068871,3.2,278.937832,9.0682,25365368263.2,48101779670.4,7,8.0032,NA,30.76,2771776000,5253224000
2000-11-01,76.4,48.07162534435262,3.3,293.55104,9.208,25340922440,50052662240,7,7.995,NA,31.88,2751025000,5435867000
2000-12-01,76.3,44.21487603305786,3.4,220.842853,9.2519,26055626367.4,46942651044.1,7,8.1334,NA,23.87,2815592000,5069945000
2001-01-01,76.9,42.561983471074385,3.4,246.65565399999997,9.2519,25180494996,48762455376,7,8.2355,NA,26.66,2845396000,5508606000
2001-02-01,77.5,44.35261707988982,3.4,223.269569,8.7317,25634874128,43551344577.6,7,8.2125,NA,25.57,2933641000,4979861000
2001-03-01,77.7,43.52617079889808,3.2,219.72088799999997,8.8812,24954608908.8,41571414039.6,7,8.16,NA,24.74,2810907000,4681664000
2001-04-01,78,44.35261707988982,3.2,247.696668,8.8812,25436485690,46472806485,7,8.1183,NA,27.89,2786138000,5093555000
2001-05-01,78.4,46.418732782369155,3.2,260.574408,8.8812,26044087136.1,46933106975.4,7,7.9952,NA,29.34,2856596000,5151141000
2001-06-01,78.4,46.5564738292011,3.4,245.54319999999996,9.415,24496445994.999996,45546060489.99999,7,7.9338,NA,26.08,2602024000,4834139000
2001-07-01,77.4,43.80165289256199,3.4,232.45635,9.415,24093583068,48969778851.100006,7,7.9714,NA,24.69,2591174000,5268460000
2001-08-01,77.3,44.35261707988982,3.4,239.98767,9.087,25004979597,44040181848,7,8.0552,NA,26.41,2752789000,4849181000
2001-09-01,77.7,44.0771349862259,3.6,211.36362,9.087,24063237147.6,45136957755.600006,7,7.9985,NA,23.26,2732444000,5126682000
2001-10-01,77.7,40.49586776859505,3.7,180.494496,8.8608,24162985142.4,40962131558.399994,7,7.997,NA,20.37,2728894000,4623179000
2001-11-01,77.7,39.11845730027548,3.6,168.003264,8.7776,24634992720,37068261235.2,7,7.9224,NA,19.14,2805427000,4222552999.999999
2001-12-01,77.9,38.98071625344353,3.6,174.67423999999997,8.7776,21829253858.2,44755472119.8,6.71,7.992,NA,19.9,2442248000,5005383000
2002-01-01,78,39.807162534435264,3.6,168.354368,8.7776,23710321632.4,35368123902.799995,6.5,7.9208,NA,19.18,2630753000,3922747000
2002-02-01,78.1,40.49586776859505,3.8,193.742523,9.0831,23716582667.7,39122601156.6,6.5,7.7853,NA,21.33,2608833000,4300784000
2002-03-01,78.4,42.69972451790634,3.7,230.141088,8.8789,23076261100,43342581201.4,6.5,7.7191,NA,25.92,2597458000,4878009000
2002-04-01,78.5,43.52617079889808,3.8,235.024483,8.8789,22466337659.7,40979673867,6.5,7.6221,NA,26.47,2551060000,4657659000
2002-05-01,78.7,42.97520661157025,3.7,217.089105,8.8789,22721876331,39850659632,6.5,7.5147,NA,24.45,2702850000,4743315000
2002-06-01,78.7,40.77134986225896,3.5,227.122262,8.8789,28324569998.7,42716447747.200005,6.5,7.4048,NA,25.58,3555685000,5356828000
2002-07-01,78.6,40.633608815427,3.4,190.268304,7.4791,22752656251.5,37410016933.1,6.93,7.405,NA,25.44,3043214000,5005661000
2002-08-01,78.3,41.73553719008265,3.6,209.656534,7.6322,22155139402.2,40369903691.8,7,7.4284,NA,27.47,2903762000,5291006000
2002-09-01,78.8,43.112947658402206,3.7,219.42575,7.6322,22069084896,40348694178.9,7,7.3619,NA,28.75,2941139000,5378019000
2002-10-01,79.1,42.561983471074385,3.8,190.793532,7.4181,23111713670.4,37004027208.3,7,7.3405,NA,25.72,3118000000,4988477000
2002-11-01,79.4,40.358126721763085,3.8,185.874532,7.3877,22287760049.8,40485571176.4,7,7.319,NA,25.16,3015167000,5478263000
2002-12-01,80,42.97520661157025,3.8,211.731482,7.3877,23092528110.5,42103738066.5,6.7,7.2953,NA,28.66,3147418000,5737057000
2003-01-01,81.9,44.490358126721766,3.9,229.75747,7.3877,24135997254.6,39742536653.4,6.34,7.3328,NA,31.1,3464497000,5702804000
2003-02-01,82,45.17906336088154,4,242.24268299999997,7.3877,22120908615,41859014349,6,7.5439,NA,32.79,3207553000,6067166000
2003-03-01,81.4,44.62809917355372,4,200.797686,7.3877,23274879020.3,37938068063.9,5.57,7.845,NA,27.18,3249521000,5296721000
2003-04-01,80.8,41.32231404958678,4.2,172.312256,7.2767,23747444959.7,41978751100.9,5.5,7.8316,NA,23.68,3260731000,5770794000
2003-05-01,80.3,40.909090909090914,4.2,191.522744,7.2767,23895725932.8,41866037006.4,5,7.8711,NA,26.32,3393407000,5948457000
2003-06-01,80.1,42.01101928374656,4.3,206.148911,7.2767,22321526377.4,34712765925.2,4.85,8.1622,NA,28.33,3350069000,5203774000
2003-07-01,79.8,43.38842975206612,4.3,204.17889,7.197,24238970619,38341794393,4,8.2893,NA,28.37,3369260000,5331752000
2003-08-01,80,44.35261707988982,4.4,215.374317,7.3033,22587872642.3,40395574762,3.38,8.2558,NA,29.49,3093620000,5531249000
2003-09-01,80.4,42.97520661157025,4.4,207.105371,7.5011,24178775700.4,40050788254.2,2.8,8.1952,NA,27.61,3225266000,5342474000
2003-10-01,80.4,43.66391184573003,4.3,195.39026,7.0538,23766467093.2,42592219891,2.5,8.2278,NA,27.7,3372161000,6038442000
2003-11-01,80.5,43.52617079889808,4.3,200.68061,7.0538,24765813495,42042416130,2.5,8.1969,NA,28.45,3502885000,5947389000
2003-12-01,80.5,43.112947658402206,4.4,205.20728900000003,6.8017,23887924088.4,41714268360.6,2.42,8.2414,NA,30.17,3511635000,6130795000
2004-01-01,80.4,44.21487603305786,4.2,198.473606,6.8017,22676910750,40844471850,2.23,8.5925,NA,29.18,3396386000,6115583000
2004-02-01,80.5,44.62809917355372,4.2,219.218791,6.8017,27101721821.5,46395648831.5,2,8.7751,NA,32.23,3844876000,6596461000
2004-03-01,80.9,46.2809917355372,4.1,220.018575,6.9825,26850337920,42738974775,1.85,8.5407,NA,31.51,3847392000,6125941000
2004-04-01,81,46.418732782369155,4.2,237.16033599999997,6.8782,25609354444.8,45589163561.2,1.75,8.2938,NA,34.48,3719778000,6630832000
2004-05-01,81.1,48.7603305785124,4.2,251.60455599999997,6.8782,26391542053.2,46758125584.799995,1.75,8.2006,NA,36.58,3834928000,6797151000
2004-06-01,81.1,47.10743801652894,4.3,230.73255,6.6879,28297314135.9,44597799684.9,1.75,8.2856,NA,34.5,4232564000,6662724000
2004-07-01,81,49.311294765840216,4.3,277.68811,6.937,29527659602,49951866356,1.75,8.4751,NA,40.03,4257952999.999999,7205996000
2004-08-01,80.8,51.65289256198348,4.4,274.77457,6.937,28230751459.800007,46596362183.1,1.75,8.3315,NA,39.61,4038201000,6663074000
2004-09-01,81.3,51.51515151515152,4.4,319.015554,6.8783,26966588377.300003,49092889531.4,1.75,8.3604,NA,46.38,3923048000,7140726000
2004-10-01,81.5,54.132231404958674,4.4,328.611718,6.7091,27689267501.1,50969911592.1,1.75,8.2349,NA,48.98,4130054999.999999,7594533000
2004-11-01,81.5,49.173553719008275,4.4,290.13080099999996,6.3751,27731308869.1,49606776008.299995,1.75,8.1412,NA,45.51,4347498000,7779343000
2004-12-01,81.4,47.38292011019284,4.4,247.420992,6.1152,28950812217.6,42874101379.2,1.75,8.2181,NA,40.46,4733589000,7008541000
2005-01-01,81.2,49.586776859504134,4.5,280.809984,6.1152,26445632036.6,47171157953,1.75,8.2125,NA,45.92,4377769000,7806699000
2005-02-01,81.3,51.10192837465566,4.4,318.74203200000005,6.3672,28335262502.4,51260245125.600006,1.75,8.3199,NA,50.06,4444649000,8039216000
2005-03-01,81.7,54.40771349862259,4.6,337.341773,6.2137,28820383340,52728321092.90001,1.75,8.1871,NA,54.29,4636557000,8486973000.000001
2005-04-01,82.1,54.545454545454554,4.6,323.08294200000006,6.3238,28611995157.2,56905308737.200005,1.75,8.1763,NA,51.09,4523313000,9008917000
2005-05-01,82.4,53.03030303030304,4.6,320.806374,6.3238,29385117896.4,53395702434.2,1.75,8.0773,NA,50.73,4675963000,8500222000.000001
2005-06-01,82.4,56.19834710743802,4.6,359.85271,6.4745,29243633130,51000594726,1.75,7.8932,NA,55.58,4518407000,7870133000
2005-07-01,82.2,58.81542699724519,4.7,387.104274,6.5202,33560154021,57933815696.4,2,7.92,NA,59.37,5148373000,8890377000
2005-08-01,82.3,61.84573002754821,4.6,430.978812,6.4306,29614211981.2,59261162147,2,7.9165,NA,67.02,4607977000,9217274000
2005-09-01,82.9,60.88154269972452,4.5,401.974404,6.3323,28878365497.8,58320242372.6,2,7.8087,NA,63.48,4563727000,9213078000
2005-10-01,83,59.504132231404974,4.5,367.90663,6.3323,31420774778.5,62022703081.7,2,7.8347,NA,58.1,4807333000,9477921000
2005-11-01,83,57.98898071625344,4.4,356.78455499999995,6.4811,29919453737.6,53820182111.399994,2.23,7.8295,NA,55.05,4613572000,8301807000
2005-12-01,82.9,58.95316804407713,4.3,400.332648,6.7876,32039840872.4,62649982406.4,2.25,7.9737,NA,58.98,4719083000,9226250000
2006-01-01,82.7,62.12121212121213,4.2,447.913724,6.7876,32630555728.7,69921686305,2.25,8.0366,NA,65.99,4819516000,10326660000
2006-02-01,83.4,61.84573002754821,4.2,411.587168,6.6643,31289275029.4,62296890083.6,2.25,8.0593,NA,61.76,4688457000,9333688000
2006-03-01,83.6,62.53443526170799,3.9,442.69110599999993,6.7166,32566570205.4,65572923229,2.37,7.9775,NA,65.91,4851241000,9774959000
2006-04-01,84.3,65.70247933884299,3.9,486.9535,6.7166,33392495899.999996,68887508125,2.5,7.8414,NA,72.5,5066082000,10465760000
2006-05-01,84.3,63.498622589531685,3.8,472.915806,6.7166,33818680460.6,63880221992.99999,2.5,7.7968,NA,70.41,5466901000,10330920000
2006-06-01,84.2,63.498622589531685,3.8,449.249014,6.1114,34324916444.6,66387954858,2.75,7.8604,NA,73.51,5618783000,10853530000
2006-07-01,83.9,66.66666666666667,3.4,459.27171,6.1114,33370241133.6,67664994192,2.75,7.9386,NA,75.15,5347062000,10845520000
2006-08-01,83.9,67.07988980716254,3.6,433.561925,6.1717,34707585623.9,66848891984.00001,2.87,7.992,NA,70.25,5627495000,10832470000
2006-09-01,85.1,63.7741046831956,3.3,395.198496,6.3252,33433021087.199997,61693945110,3,8.2572,NA,62.48,5289339000,9754083000
2006-10-01,85.2,62.947658402203864,2.8,373.376556,6.3252,36192885831.1,63131495944,3,8.396,NA,59.03,5569806000,9702248000
2006-11-01,85.1,61.98347107438017,3.1,418.114116,6.5066,38464169309.2,65285597750,3.24,8.2446,NA,64.26,5907570000,10031640000
2006-12-01,84.7,61.84573002754821,3,375.092352,6.1632,36877605811.2,63259392960,3.38,8.1575,NA,60.86,5981089000,10259650000
2007-01-01,83.7,59.228650137741056,3,353.76768,6.1632,38467363776,62991984550,3.56,8.278,NA,57.4,6148787000,10069340000
2007-02-01,84,60.05509641873279,2.8,386.243112,6.2408,36540146113.6,61753558508,3.75,8.0876,NA,61.89,5845809000,9879308000
2007-03-01,84.5,61.15702479338844,2.8,417.56195999999994,6.1316,37786763713.2,62995322608,3.88,8.134,NA,68.1,6165294000,10287060000
2007-04-01,84.5,62.25895316804409,2.7,414.80273999999997,6.1316,41214127594.5,67163973471,4,8.1192,NA,67.65,6751409000,11018650000
2007-05-01,84.6,62.53443526170799,2.6,417.194064,6.1316,38763642880.8,63852313360,4.01,8.14,NA,68.04,6491152000,10696830000
2007-06-01,84.5,63.7741046831956,2.5,431.087888,6.0368,38753569624,67379441360.00001,4.27,8.059,NA,71.41,6421627000,11149580000
2007-07-01,84.3,64.04958677685951,2.9,465.13544,6.0368,40265296766.4,64319018850.00001,4.5,7.938,NA,77.05,6823164000,10902780000
2007-08-01,84.2,62.25895316804409,2.7,425.243769,5.8501,38495992189.9,65770100256,4.63,7.9735,NA,72.69,6585455000,11241870000
2007-09-01,84.8,63.7741046831956,2.4,463.152417,5.8501,39508111693.6,71756649728,4.78,7.8306,NA,79.17,6820680000,12376590000
2007-10-01,85,65.01377410468321,2.8,489.547008,5.4016,42853863680,66417209344,5,7.6963,NA,90.63,7943388000,12292500000
2007-11-01,86.4,69.42148760330579,2.6,479.11941,5.4285,38655355084.5,69094979415,5,7.9519,NA,88.26,7115500000,12727070000
2007-12-01,87.1,69.55922865013775,2.6,509.46472499999993,5.4285,38632894815.6,75783396633,5.14,8.013,NA,93.85,7025050000,13783020000
2008-01-01,86.7,71.34986225895317,2.8,500.56198499999994,5.4285,41180144950,74393241720,5.25,7.9566,NA,92.21,7609156000,13747030000
2008-02-01,87.2,72.31404958677686,2.6,539.62909,5.3909,44546101052.700005,78244924234,5.25,7.948,NA,100.1,8248912000.000001,14527070000
2008-03-01,87.2,72.58953168044077,2.6,540.70727,5.3909,40505352365.1,81484604844,5.25,7.9629,NA,100.3,7758586000,15623700000
2008-04-01,87.2,75.48209366391184,2.6,574.0051199999999,5.1545,40255701726.5,80911835940,5.31,7.9629,NA,111.36,7806010000,15714330000
2008-05-01,87.2,78.92561983471074,2.7,658.6420099999999,5.1545,41252249948.100006,87417442556,5.5,7.866,NA,127.78,8040751999.999999,17045079999.999998
2008-06-01,87.4,82.64462809917356,3,720.753735,5.1545,42759767106.700005,85262182741,5.54,7.9915,NA,139.83,8388432999.999999,16701310000
2008-07-01,87.9,84.57300275482093,3,629.062122,5.0739,41757902713.799995,82563820014,5.75,8.0487,NA,123.98,8233903000,16286620000
2008-08-01,88,83.4710743801653,2.8,585.55551,5.1342,38901319980,82163886150.00002,5.75,7.9723,NA,114.05,7581857000,15994100000
2008-09-01,89.3,83.05785123966942,3.2,534.692722,5.4466,42722787264.200005,73446039350,5.75,8.1566,NA,98.17,7852032000,13485300000
