date,actual,predicted_raw,shap_base,pred_reconstructed,reconstruction_error,regime,AR (inflation),PPI / cost-push,Monetary policy,FX,Oil,Trade,Labour market,signed_sum_excl_base,pred_from_groups
2024-11-01,3.5525321239606944,2.3337302207946777,3.318434953689575,2.333730101585388,-1.1920928955078125e-07,Normalization,-0.5448033809661865,-0.10495086014270782,-0.26612427830696106,0.13833748921751976,-0.08999964594841003,-0.07423640508204699,-0.04292776808142662,-0.9847048493102193,2.333730104379356
2024-12-01,2.639517345399689,2.530508279800415,3.320338249206543,2.530508279800415,0.0,Normalization,-0.4098060429096222,-0.1859419345855713,-0.19600214064121246,0.2021648045629263,-0.09524185210466385,-0.06034359335899353,-0.04465925320982933,-0.7898300122469664,2.5305082369595766
2025-01-01,2.4682124158563967,2.5403122901916504,3.152714252471924,2.540311574935913,-7.152557373046875e-07,Normalization,-0.26615455746650696,-0.16567552089691162,-0.2566112279891968,0.2357703298330307,-0.06644929200410843,-0.08380883187055588,-0.009473579935729504,-0.6124026803299785,2.5403115721419454
2025-02-01,2.9962546816479474,2.3356552124023438,3.1481242179870605,2.335655093193054,-1.1920928955078125e-07,Normalization,-0.3111823797225952,-0.18775887787342072,-0.20612603425979614,0.1388138085603714,-0.11595885455608368,-0.06997039541602135,-0.060286395251750946,-0.8124691285192966,2.335655089467764
2025-03-01,2.9895366218236186,2.877345323562622,3.146986961364746,2.87734454870224,-7.748603820800781e-07,Normalization,0.18644103407859802,-0.05099223926663399,-0.47328436374664307,0.2247309610247612,0.05180662125349045,-0.06659946590662003,-0.141744926571846,-0.2696423791348934,2.8773445822298527
2025-04-01,3.271375464684012,2.6860873699188232,3.177861452102661,2.686087280511856,-8.940696716308594e-08,Normalization,-0.24997615814208984,-0.08678682148456573,-0.18189916014671326,0.212631493806839,0.01708706095814705,-0.07851100713014603,-0.12431960552930832,-0.49177419766783714,2.686087254434824
2025-05-01,3.5258814703675867,2.904069423675537,3.1815273761749268,2.904069572687149,1.4901161193847656e-07,Normalization,-0.1396622657775879,0.005262566730380058,-0.07809613645076752,0.11726242303848267,-0.016064144670963287,-0.07151421159505844,-0.09464603662490845,-0.27745780535042286,2.904069570824504
2025-06-01,3.590127150336575,3.1324245929718018,3.1857423782348633,3.132424868643284,2.7567148208618164e-07,Normalization,-0.15138186514377594,-0.043814241886138916,-0.11218906193971634,0.40466418862342834,-0.02292647585272789,-0.06187262199819088,-0.06579743325710297,-0.053317511454224586,3.1324248667806387
2025-07-01,3.122676579925643,3.5335490703582764,3.1219160556793213,3.5335477590560913,-1.3113021850585938e-06,Normalization,-0.0806184709072113,-0.03547939658164978,-0.042254697531461716,0.543469101190567,-0.014121288433670998,-0.14478176087141037,0.1854182332754135,0.41163172014057636,3.5335477758198977
2025-08-01,2.9651593773165397,3.6387453079223633,3.121471405029297,3.6387458443641663,5.364418029785156e-07,Normalization,0.49782314896583557,-0.016950834542512894,0.11453404277563095,0.3466791883111,-0.051448408514261246,-0.3132787495851517,-0.06008392199873924,0.5172744654119015,3.6387458704411983
2025-09-01,3.189910979228472,3.1831483840942383,3.1168365478515625,3.1831489875912666,6.034970283508301e-07,Normalization,0.34005171060562134,-0.08406775444746017,-0.05964232236146927,0.0569178219884634,-0.053360823541879654,-0.1431412398815155,0.00955505482852459,0.06631244719028473,3.1831489950418472
